ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
ScorpionAtkB_Description,"Web all targets, preparing to deal massive damage to adjacent tiles.","Web all targets, preparing to deal massive damage to adjacent tiles.","Prend toutes les cibles dans sa toile, en se préparant à infliger d'énormes dégâts sur les cases adjacentes.",Spinnt alle Ziele ein und verursacht massiven Schaden auf benachbarten Feldern.,"모든 목표를 속박하고, 인접 타일에 막대한 피해를 줄 준비를 합니다. ","Oplata pajęczyną wszystkie cele, po czym zadaje duże obrażenia przylegającym polom.",Põe todos os alvos na Teia e se prepara para causar grave dano a espaços adjacentes.,Обездвиживает все цели паутиной и готовится нанести огромный урон всем соседним клеткам.,"Enreda a todos los objetivos y, luego, hace un daño brutal a las casillas adyacentes."
SpiderBoss_Tooltip_Name,Plentiful Offspring,Plentiful Offspring,Nuée de rejetons,Massenhafter Nachwuchs,수많은 유충,Liczne Potomstwo,Prole Abundante,Обильный выводок,Progenie abundante
SpiderBoss_Tooltip_Description,Throw out 2-3 Spider eggs.,Throw out 2-3 Spider eggs.,Lance 2 ou 3 œufs d'Araignée.,Schleudert 2 bis 3 Spinneneier.,2-3개의 스파이더 알을 뿌립니다. ,Wystrzeliwuje 2-3 kokony.,Lança 2-3 ovos de Aranha.,Выбрасывает 2-3 паучьих яйца.,Lanza 2-3 huevos de araña.
Jelly_Boss_Tooltip_Name,Overpowered,Overpowered,Surpuissance,Energieüberschuss,과포화,Wszechmoc,Superpoderosos,Неудержимость,Sobrealimen.
Jelly_Boss_Tooltip_Description,"All other Vek gain +1 HP, Regeneration, and explode on death.","All other Vek gain +1 HP, Regeneration, and explode on death.","Tous les autres Veks gagnent +1 PV, se régénèrent, et explosent en mourant.","Alle anderen Vek erhalten +1 GP, Regeneration und explodieren beim Tod.","다른 모든 Vek이 +1 HP, 재생, 사망시 폭발을 얻습니다.",Wszystkie inne veki otrzymują +1 PZ i Regenerację oraz wybuchają po śmierci.,"Todos os outros Vek ganham +1 PV, Regeneração e morte explosiva.","Все остальные векки получают +1 ОЗ и регенерацию, а после смерти взрываются.","Todos los demás vek consiguen +1 PS, regeneración y explotan al morir."
Passive_FlameImmune_Name,Flame Shielding,Flame Shielding,Bouclier de feu,Feuerschild,화염 차폐막,Osłona Antyogniowa,Escudo contra Fogo,Огнеупорная изоляция,Prot. antiincen.
Passive_FlameImmune_Description,All Mechs are immune to Fire.,All Mechs are immune to Fire.,Tous les Mechas sont immunisés contre le feu.,Alle Mechs sind immun gegen Feuer.,모든 메크가 화염면역이 됩니다. ,Wszystkie mechy są odporne na ogień.,Todos os Mekas ficam imunes a Fogo.,Все мехи получают иммунитет к огню.,Todos los mechs son inmunes al fuego.
Passive_Electric_Name,Storm Generator,Storm Generator,Générateur de tempêtes,Sturmgenerator,폭풍 발생기,Generator Burzy,Gerador de Tempestade,Генератор бури,Gener. tormentas
Passive_Electric_Description,All Smoke deals damage to enemy units every turn.,All Smoke deals damage to enemy units every turn.,Tous les fumigènes infligent des dégâts aux unités ennemies à chaque tour.,Rauch fügt gegnerischen Einheiten jede Runde Schaden zu.,매 턴마다 연막이 적에게 피해를 입힙니다. ,Każdy dym zadaje co turę obrażenia wrogim jednostkom.,Toda Fumaça causa dano aos inimigos por turno.,Весь дым каждый ход наносит урон вражеским юнитам.,El humo de todo tipo hace daño a las unidades enemigas cada turno.
Passive_Electric_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Passive_Electric_A_UpgradeDescription,Increases Smoke damage by 1.,Increases Smoke damage by 1.,Augmente les dégâts des fumigènes de 1.,Erhöht Rauchschaden um 1.,연막 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane przez dym o 1 pkt.,Aumenta o dano da Fumaça em 1.,Увеличивает урон дыма на 1 ед.,Aumenta el daño por humo en 1.
Passive_Leech_Name,Viscera Nanobots,Viscera Nanobots,Nanorobots viscéraux,Viszera-Nanobots,나노 해부봇,Nanobotowe Pijawki,Nanobots Viscerais,Бионаноботы,Nanobots viscerales
Passive_Leech_Description,Mechs heal damage when they deal a killing blow.,Mechs heal damage when they deal a killing blow.,Les Mechas se soignent quand ils portent un coup fatal.,"Mechs heilen Schaden, wenn sie einen tödlichen Treffer landen.",적을 처치할 때마다 피해를 치유합니다. ,"Mechy leczą obrażenia, gdy zadają zabójczy cios.",Mekas curam PV quando dão o ataque final no inimigo.,"Мехи восстанавливают ОЗ, уничтожая противников атаками.",Los mechs se curan al asestar un golpe mortal.
Passive_Leech_Upgrade1,+1 Heal,+1 Heal,+1 aux soins,+1 Heilung,+1 치유,Zdrowie +1,+1 de Cura,Восстановление +1,+1 de curación
Passive_Leech_A_UpgradeDescription,Increase healing to 2.,Increase healing to 2.,Augmente les soins de 2.,Erhöht Heilung auf 2.,치유량을 2 증가시킵니다.,Zwiększa leczenie do 2 pkt.,Aumenta a cura para 2.,Восстановление повышается до 2 ОЗ.,Aumenta la curación a 2.
Passive_Defenses_Name,Networked Armor,Networked Armor,Blindage en réseau,Vernetzte Panzerung,네트워크 장갑,Skomunikowane Pancerze,Blindagem Conectada,Распределенная защита,Armadura de red
Passive_Defenses_Description,All Mechs gain +1 HP.,All Mechs gain +1 HP.,Tous les Mechas gagnent +1 PV.,Alle Mechs erhalten +1 GP.,모든 메크가 +1 HP를 얻습니다.,Wszystkie mechy zyskują +1 PZ.,Os Mekas ganham +1 PV.,Все мехи получают +1 ОЗ.,Todos los mechs obtienen +1 PS.
Passive_Defenses_Upgrade1,+1 Health,+1 Health,+1 en santé,+1 Gesundheit,+1 체력,Zdrowie +1,+1 Vida,Здоровье +1,+1 de salud
Passive_Defenses_A_UpgradeDescription,Increases health bonus to 2.,Increases health bonus to 2.,Augmente le bonus de santé de 2.,Erhöht Gesundheitsbonus auf 2.,추가 보너스를 2 증가시킵니다.,Zwiększa premię do Zdrowia do 2 pkt.,Aumenta bônus de vida para 2.,Повышает бонус до +2 ОЗ.,Aumenta la bonificación de salud a 2.
Passive_MassRepair_Name,Repair Field,Repair Field,Champ de réparation,Reparaturfeld,다중 수리,Pole Naprawcze,Campo Reparador,Распределенный ремонт,Campo repar.
Passive_MassRepair_Description,Repairing one Mech will affect all Mechs.,Repairing one Mech will affect all Mechs.,Réparer un Mecha affecte également tous les autres.,Das Reparieren eines Mechs wirkt sich auf alle Mechs aus.,메크를 수리하는 것이 전체 메크에 적용됩니다. ,Naprawa jednego mecha naprawia wszystkie mechy.,Reparar um Meka afeta todos os Mekas.,Ремонт одного меха распространяется на остальных.,"Al reparar a un mech, todos los mechs se verán afectados."
Passive_AutoShields_Name,Auto-Shields,Auto-Shields,Boucliers automatiques,Auto-Schilde,자동-방어막,Automatyczne Osłony,Autoescudos,Автоматические щиты,Autoescudos
Passive_AutoShields_Description,Buildings gain a Shield after taking damage.,Buildings gain a Shield after taking damage.,Les bâtiments gagnent un bouclier après avoir subi des dégâts.,"Gebäude erhalten einen Schild, nachdem sie Schaden erleiden.",빌딩이 피해를 입은 후 방어막을 얻습니다.,Budynki zyskują osłonę po odniesieniu uszkodzeń.,Estruturas ganham Escudo após sofrerem dano.,Здания защищаются щитом после получения урона.,Los edificios consiguen un escudo cuando sufren daño.
Passive_Burrows_Name,Stabilizers,Stabilizers,Stabilisateurs,Stabilisatoren,안정기,Stabilizatory,Estabilizantes,Стабилизаторы,Estabilizad.
Passive_Burrows_Description,Mechs no longer take damage when blocking emerging Vek.,Mechs no longer take damage when blocking emerging Vek.,Les Mechas ne subissent plus de dégâts quand ils bloquent des Veks en train d'émerger.,"Mechs erleiden keinen Schaden mehr, wenn sie auftauchende Vek blocken.",Vek 출현 차단으로부터 피해를 입지 않습니다. ,"Mechy nie odnoszą już obrażeń, gdy blokują veki wychodzące spod ziemi.",Mekas não sofrerão dano quando bloquearem Vek emergindo.,"Мехи не получают урона, блокируя появление векков.",Los mechs ya no sufren daño al bloquear a los vek que emergen.
Passive_Psions_Name,Psionic Receiver,Psionic Receiver,Récepteur psionique,Psionik-Empfänger,사이오닉 수신기,Odbiornik Psioniczny,Receptor Psiônico,Псионический улавливатель,Receptor psiónico
Passive_Psions_Description,Mechs use bonuses from Vek Psion.,Mechs use bonuses from Vek Psion.,Les Mechas bénéficient des bonus des Psions Veks.,Mechs nutzen Boni durch Vek-Psion.,Vek 사이온으로부터 보너스를 받습니다. ,Mechy korzystają z premii zapewnianych przez Psioniki veków.,Mekas ganham bônus dos Psion Vek.,Мехи получают бонусы от векков-псионов.,Los mechs reciben las bonificaciones de los vek psiónicos.
Passive_Boosters_Name,Kickoff Boosters,Kickoff Boosters,Boosters,Startbooster,킥오프 부스터,Dopalacze Startowe,Foguetes de Partida,Усиленная тяга,Propuls. arranque
Passive_Boosters_Description,Mechs gain +1 move if they start their turn adjacent to each other.,Mechs gain +1 move if they start their turn adjacent to each other.,Les Mechas gagnent +1 en déplacement quand ils commencent leur tour en position adjacente.,"Mechs erhalten +1 Bewegung, wenn sie ihre Runde benachbart zu einem anderen Mech beginnen.",턴 시작시 메크가 인접해 있다면 서로 +1 이동력 보너스를 얻습니다. ,Mechy zyskują +1 do Ruchu jeżeli zaczynają turę na przylegających polach.,Mekas ganham +1 Movimento se começarem o turno adjacentes uns aos outros.,"Мехи, стоящие рядом друг с другом в начале хода, получают +1 к перемещению.",Los mechs obtienen +1 de movimiento si empiezan el turno en casillas adyacentes.
Passive_Boosters_Upgrade1,+1 Movement,+1 Movement,+1 en déplacement,+1 Bewegung,+1 이동력,Ruch +1,+1 de Mov.,Перемещение +1,+1 de movimiento
Passive_Boosters_A_UpgradeDescription,Movement bonus is increased by 1.,Movement bonus is increased by 1.,Bonus de déplacement augmenté de 1.,Bewegungsbonus wird um 1 erhöht.,이동력 보너스가 1 증가합니다. ,Zwiększa premię do Ruchu o 1 pkt.,Bônus de movimento aumenta em 1.,Бонус к перемещению увеличивается на 1.,La bonificación de movimiento aumenta en 1.
Passive_Medical_Name,Medical Supplies,Medical Supplies,Fournitures médicales,Medizinische Versorgung,의료 보급품,Zasoby Lekarskie,Suprimentos Médicos,Бортовые аптечки,Suminis. médicos
Passive_Medical_Description,All Pilots survive death.,All Pilots survive death.,Tous les pilotes survivent à la mort.,Alle Piloten überleben den Tod.,무력화된 조종사가 죽지 않습니다. ,Żaden pilot nie może umrzeć.,Pilotos sobrevivem à morte.,Пилоты всегда выживают.,Todos los pilotos sobreviven a la muerte.
Passive_FriendlyFire_Name,Vek Hormones,Vek Hormones,Hormones veks,Vek-Hormone,Vek 호르몬,Hormony Veków,Hormônios Vek,Гормоны векков,Hormonas vek
Passive_FriendlyFire_Description,Enemies do +1 Damage against other enemies.,Enemies do +1 Damage against other enemies.,Les ennemis infligent +1 aux dégâts aux autres ennemis.,Gegner fügen anderen Gegnern +1 Schaden zu.,적이 서로에게 피해를 1씩 더 줍니다.,Wrogowie zadają +1 pkt. obrażeń innym wrogom.,Inimigos causam +1 de dano contra outros inimigos.,Враги наносят +1 ед. урона другим врагам.,Los enemigos hacen +1 de daño a otros enemigos.
Passive_FriendlyFire_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Passive_FriendlyFire_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Passive_FriendlyFire_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Passive_FriendlyFire_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Passive_ForceAmp_Name,Force Amp,Force Amp,Amplificateur de force,Kraftverstärker,포스 앰프,Wzmacniacz Siły,Força Maior,Кинетический усилитель,Ampl. fuerza
Passive_ForceAmp_Description,All Vek take +1 damage from Bumps and blocking emerging Vek.,All Vek take +1 damage from Bumps and blocking emerging Vek.,Tous les Veks subissent +1 aux dégâts suite aux chocs et quand ils bloquent les Veks en train d'émerger.,Alle Vek erleiden +1 Schaden durch Stöße und Blocken auftauchender Vek.,Vek이 충돌이나 차단으로부터 피해를 1씩 더 받습니다. ,Wszystkie veki otrzymują o 1 pkt. obrażeń więcej od popchnięć i blokowania.,Vek sofrem +1 de dano de Empurrões ou ao bloquear Vek emergindo.,Все векки получают +1 ед. урона при столкновениях и блокировании появления других векков.,Todos los vek sufren +1 de daño por las barreras y al bloquear a vek que emergen.
Passive_Ammo_Name,Ammo Generator,Ammo Generator,Générateur de munitions,Munitionsgenerator,탄약 생성기,Generator Amunicji,Gerador de Munição,Синтезатор боекомплекта,Generador mun.
Passive_Ammo_Description,+1 Use to all Limited Use Weapons.,+1 Use to all Limited Use Weapons.,+1 utilisation à toutes les armes à usage limité.,+1 Anwendung aller begrenzt nutzbaren Waffen.,모든 사용횟수 제한 무장의 횟수가 1 늘어납니다. ,Zwiększa możliwość korzystania ze specjalnych broni o 1 użycie.,+1 uso para todas as armas de uso limitado.,+1 использование для всего оружия органиченного применения.,+1 uso a todas las armas de uso limitado.
Passive_CritDefense_Name,Critical Shields,Critical Shields,Boucliers critiques,Kritische Schilde,긴급 방어막,Osłony Krytyczne,Escudos Críticos,Экстренные щиты,Escudos críticos
Passive_CritDefense_Description,"If Power Grid is reduced to 1, all buildings gain a Shield.","If Power Grid is reduced to 1, all buildings gain a Shield.","Si la puissance Réseau est réduite à 1, tous les bâtiments gagnent un bouclier.","Wenn das Energienetz auf 1 reduziert ist, erhalten alle Gebäude einen Schild.","전력망이 1로 떨어지면, 모든 빌딩이 방어막을 얻습니다. ","Jeśli poziom Sieci Zasilania spadnie do 1 pkt., wszystkie budynki zyskują osłonę.","Se a Rede de Energia cair para 1, todas as estruturas ganharão Escudo.","Если состояние энергосети уменьшается до 1, все здания получают щит.","Si la red eléctrica se ve reducida a 1, todos los edificios consiguen un escudo."
